symbol,timestamp,latest_price,l1_state,l1_reason,tactical_state,confidence,capital_action,message,indicators_used,data_fetch_timestamp,engine_mode
SHMDW,2026-05-10T21:48:01.891243+00:00,2.01,REGIME_UNSTABLE,Full L2 assessment forced by settings,BULL_STRUCTURE_SECURED,MEDIUM,HOLD_OR_GROW,"SHMDW: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_OR_GROW. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI constructive; EMA200 structure weak; price near 52-week low. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-0.3444%, slope=FALLING. Extended support: PPO=BULLISH, RSI=89.212, ADX=6.0248 BEARISH/WEAK, OBV=NEUTRAL, CMF=NEUTRAL, ATRP=0.1179% LOW, 52W=NEAR_LOW.",EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
SIFY,2026-05-10T21:48:06.850849+00:00,16.34,REGIME_UNSTABLE,Full L2 assessment forced by settings,BULL_STRUCTURE_SECURED,MEDIUM,HOLD_WITH_RISK_CONTROL,"SIFY: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI constructive; OBV accumulation; CMF accumulation; EMA200 structure supportive; high volatility risk. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BULL_ZONE, distance=33.5104%, slope=RISING. Extended support: PPO=BULLISH, RSI=64.138, ADX=16.1006 BULLISH/WEAK, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=5.0332% HIGH, 52W=MID_RANGE.",EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
SMXWW,2026-05-10T21:48:22.998789+00:00,0.0548,REGIME_UNSTABLE,Full L2 assessment forced by settings,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,MEDIUM,WAIT_FOR_1D_CONFIRMATION,"SMXWW: L1=REGIME_UNSTABLE; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Bearish pressure is confirmed on 1D and 4H, while 1H is bullish. Support profile: PPO bearish; RSI constructive; ADX confirms bullish trend; EMA200 structure supportive; price near 52-week high. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=8.0983%, slope=RISING. Extended support: PPO=BEARISH, RSI=94.8977, ADX=71.098 BULLISH/STRONG, OBV=NEUTRAL, CMF=NEUTRAL, ATRP=0.0532% LOW, 52W=NEAR_HIGH.",EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
SOUNW,2026-05-10T21:48:30.241406+00:00,2.7002,REGIME_UNSTABLE,Full L2 assessment forced by settings,BULL_STRUCTURE_SECURED,MEDIUM,HOLD_OR_GROW,"SOUNW: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_OR_GROW. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI weak; ADX confirms bearish trend; EMA200 structure weak; price near 52-week low. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-3.9457%, slope=FALLING. Extended support: PPO=BULLISH, RSI=4.8068, ADX=54.101 BEARISH/STRONG, OBV=NEUTRAL, CMF=NEUTRAL, ATRP=0.0395% LOW, 52W=NEAR_LOW.",EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
STRK,2026-05-10T21:48:43.037271+00:00,78.55,REGIME_UNSTABLE,Full L2 assessment forced by settings,STATUS_QUO_NO_CROSSOVER,MEDIUM,STATUS_QUO,"STRK: L1=REGIME_UNSTABLE; L2=STATUS_QUO_NO_CROSSOVER (MEDIUM); Capital_Action=STATUS_QUO. Mixed timeframe signals are present. Support profile: PPO bearish; OBV accumulation; CMF accumulation; EMA200 structure weak. MACD states: 1D=BEARISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-2.5132%, slope=FALLING. Extended support: PPO=BEARISH, RSI=57.944, ADX=23.9751 BULLISH/WEAK, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=2.2312% LOW, 52W=MID_RANGE.",EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
SVREW,2026-05-10T21:48:46.576795+00:00,0.0086,REGIME_UNSTABLE,Full L2 assessment forced by settings,STATUS_QUO_NO_CROSSOVER,MEDIUM,STATUS_QUO,"SVREW: L1=REGIME_UNSTABLE; L2=STATUS_QUO_NO_CROSSOVER (MEDIUM); Capital_Action=STATUS_QUO. Mixed timeframe signals are present. Support profile: PPO bearish; RSI constructive; ADX confirms bullish trend; EMA200 structure supportive; price near 52-week high. MACD states: 1D=BEARISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=0.7622%, slope=FLAT. Extended support: PPO=BEARISH, RSI=100.0, ADX=100.0 BULLISH/STRONG, OBV=NEUTRAL, CMF=NEUTRAL, ATRP=0.0037% LOW, 52W=NEAR_HIGH.",EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
SY,2026-05-10T21:48:49.375440+00:00,2.97,REGIME_UNSTABLE,Full L2 assessment forced by settings,BEAR_CROSSOVER_CONFIRMED,MEDIUM,PROTECT_CAPITAL,"SY: L1=REGIME_UNSTABLE; L2=BEAR_CROSSOVER_CONFIRMED (MEDIUM); Capital_Action=PROTECT_CAPITAL. Bearish crossover pressure is confirmed on the higher timeframes. Support profile: PPO bearish; OBV accumulation; CMF accumulation; EMA200 structure weak; high volatility risk. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BULL_ZONE, distance=2.5077%, slope=FALLING. Extended support: PPO=BEARISH, RSI=51.8189, ADX=17.5696 BULLISH/WEAK, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=5.5387% HIGH, 52W=MID_RANGE.",EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
TBLAW,2026-05-10T21:48:54.722914+00:00,0.011,REGIME_UNSTABLE,Full L2 assessment forced by settings,STATUS_QUO_NO_CROSSOVER,MEDIUM,STATUS_QUO,"TBLAW: L1=REGIME_UNSTABLE; L2=STATUS_QUO_NO_CROSSOVER (MEDIUM); Capital_Action=STATUS_QUO. Mixed timeframe signals are present. Support profile: PPO bullish; RSI constructive; ADX confirms bearish trend; EMA200 structure weak; price near 52-week low. MACD states: 1D=BULLISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-13.1972%, slope=FALLING. Extended support: PPO=BULLISH, RSI=88.9474, ADX=29.9322 BEARISH/STRONG, OBV=NEUTRAL, CMF=NEUTRAL, ATRP=0.3234% LOW, 52W=NEAR_LOW.",EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
VWAVW,2026-05-10T21:50:08.170032+00:00,1.5499,REGIME_UNSTABLE,Full L2 assessment forced by settings,BULL_STRUCTURE_SECURED,MEDIUM,HOLD_OR_GROW,"VWAVW: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_OR_GROW. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI weak; EMA200 structure weak; price near 52-week low. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-3.9198%, slope=FALLING. Extended support: PPO=BULLISH, RSI=7.2646, ADX=17.5809 BEARISH/WEAK, OBV=NEUTRAL, CMF=NEUTRAL, ATRP=0.1156% LOW, 52W=NEAR_LOW.",EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
WGSWW,2026-05-10T21:50:32.634244+00:00,0.0078,REGIME_UNSTABLE,Full L2 assessment forced by settings,BULL_STRUCTURE_SECURED,MEDIUM,HOLD_OR_GROW,"WGSWW: L1=REGIME_UNSTABLE; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_OR_GROW. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI weak; ADX confirms bearish trend; EMA200 structure weak; price near 52-week low. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-15.5216%, slope=FALLING. Extended support: PPO=BULLISH, RSI=0.4971, ADX=92.8178 BEARISH/STRONG, OBV=NEUTRAL, CMF=NEUTRAL, ATRP=0.0983% LOW, 52W=NEAR_LOW.",EMA200|PRICE_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
ANNAW,2026-05-11T18:59:06.348100+00:00,0.3347,FORCED_L2_REVIEW,Full L2 assessment forced by settings; L1 baseline stability not evaluated,INSUFFICIENT_HISTORY_FOR_BASELINE,LOW,REVIEW_MANUALLY,"ANNAW: L1=FORCED_L2_REVIEW; L2=INSUFFICIENT_HISTORY_FOR_BASELINE (LOW); Capital_Action=REVIEW_MANUALLY. EMA200 requires at least 200 daily closes; 46 available. L2 tactical classification is withheld because the EMA200 baseline is not valid. Support profile: PPO bullish; RSI constructive; OBV accumulation; CMF distribution; EMA200 requires at least 200 daily closes; 46 available; price already extended upward today; opened with a bullish gap. MACD states: 1D=BULLISH, 4H=BEARISH, 1H=BEARISH; EMA200 unavailable: EMA200 requires at least 200 daily closes; 46 available. Extended support: PPO=BULLISH, RSI=96.8015, ADX=24.3557 BULLISH/WEAK, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=2.9726% LOW, 52W=MID_RANGE, Session=EXTENDED_UP 35.3964%, Gap=GAP_UP 53.7217%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
ARLP,2026-05-11T18:59:20.584177+00:00,24.41,FORCED_L2_REVIEW,Full L2 assessment forced by settings; L1 baseline stability not evaluated,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,MEDIUM,WAIT_FOR_1D_CONFIRMATION,"ARLP: L1=FORCED_L2_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Bearish pressure is confirmed on 1D and 4H, while 1H is bullish. Support profile: PPO bearish; RSI weak; OBV distribution; CMF distribution; EMA200 structure supportive. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=0.4586%, slope=RISING. Extended support: PPO=BEARISH, RSI=37.948, ADX=21.5504 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=2.7752% LOW, 52W=MID_RANGE, Session=NORMAL -1.7706%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
DMLP,2026-05-11T18:59:44.825356+00:00,26.72,FORCED_L2_REVIEW,Full L2 assessment forced by settings; L1 baseline stability not evaluated,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,MEDIUM,WAIT_FOR_1D_CONFIRMATION,"DMLP: L1=FORCED_L2_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; OBV distribution; EMA200 structure supportive. MACD states: 1D=BEARISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=6.8101%, slope=RISING. Extended support: PPO=BEARISH, RSI=45.5201, ADX=22.8036 BEARISH/WEAK, OBV=DISTRIBUTION, CMF=NEUTRAL, ATRP=2.4497% LOW, 52W=MID_RANGE, Session=NORMAL 2.6902%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
GLNDW,2026-05-11T19:00:10.881636+00:00,1.115,FORCED_L2_REVIEW,Full L2 assessment forced by settings; L1 baseline stability not evaluated,INSUFFICIENT_TECHNICAL_DATA,LOW,REVIEW_MANUALLY,GLNDW: L1=FORCED_L2_REVIEW; L2=INSUFFICIENT_TECHNICAL_DATA (LOW); Capital_Action=REVIEW_MANUALLY. Required MACD timeframes are incomplete. L3 errors: PRICE_CONTEXT: Close requires at least two values | SESSION_CONTEXT: Session context requires at least two daily rows | MACD: MACD requires at least two close values | PPO: Close requires at least two values | RSI: Close requires at least two values | ADX_DMI: High requires at least two values | OBV: Close requires at least two values | CMF: High requires at least two values | ATRP: High requires at least two values MACD unavailable; EMA200 unavailable: EMA200 requires at least 200 daily closes; 1 available. No extended support indicators.,EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
MARPS,2026-05-11T19:00:35.460059+00:00,4.9975,FORCED_L2_REVIEW,Full L2 assessment forced by settings; L1 baseline stability not evaluated,BULL_STRUCTURE_SECURED,MEDIUM,HOLD_OR_GROW,"MARPS: L1=FORCED_L2_REVIEW; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_OR_GROW. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; OBV distribution; CMF distribution; EMA200 structure supportive. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=8.1545%, slope=RISING. Extended support: PPO=BULLISH, RSI=49.2704, ADX=11.0078 BULLISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=4.6643% MEDIUM, 52W=MID_RANGE, Session=NORMAL 1.7821%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
METCZ,2026-05-11T19:00:45.210917+00:00,25.37,FORCED_L2_REVIEW,Full L2 assessment forced by settings; L1 baseline stability not evaluated,STATUS_QUO_NO_CROSSOVER,MEDIUM,STATUS_QUO,"METCZ: L1=FORCED_L2_REVIEW; L2=STATUS_QUO_NO_CROSSOVER (MEDIUM); Capital_Action=STATUS_QUO. Mixed timeframe signals are present. Support profile: PPO bullish; ADX confirms bearish trend; OBV accumulation; CMF accumulation; EMA200 structure weak; price near 52-week high. MACD states: 1D=BULLISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=0.4966%, slope=FALLING. Extended support: PPO=BULLISH, RSI=58.7157, ADX=25.3279 BEARISH/STRONG, OBV=ACCUMULATION, CMF=ACCUMULATION, ATRP=0.5442% LOW, 52W=NEAR_HIGH, Session=NORMAL 0.6746%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
MMLP,2026-05-11T19:00:52.538542+00:00,2.47,FORCED_L2_REVIEW,Full L2 assessment forced by settings; L1 baseline stability not evaluated,BULL_STRUCTURE_PULLBACK_RISK,MEDIUM,HOLD_WITH_RISK_CONTROL,"MMLP: L1=FORCED_L2_REVIEW; L2=BULL_STRUCTURE_PULLBACK_RISK (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. The 1D MACD structure remains bullish, but momentum is cooling on lower timeframes or support indicators. This is a risk-control condition, not a capital-protection crossover warning yet. Support profile: PPO bullish; OBV accumulation; CMF distribution; EMA200 structure weak; high volatility risk. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-12.0142%, slope=FALLING. Extended support: PPO=BULLISH, RSI=43.8704, ADX=14.1784 BULLISH/WEAK, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=7.1767% HIGH, 52W=MID_RANGE, Session=NORMAL -5.0%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
NUAIW,2026-05-11T19:01:05.755382+00:00,2.06,FORCED_L2_REVIEW,Full L2 assessment forced by settings; L1 baseline stability not evaluated,INSUFFICIENT_HISTORY_FOR_BASELINE,LOW,REVIEW_MANUALLY,"NUAIW: L1=FORCED_L2_REVIEW; L2=INSUFFICIENT_HISTORY_FOR_BASELINE (LOW); Capital_Action=REVIEW_MANUALLY. EMA200 requires at least 200 daily closes; 46 available. L2 tactical classification is withheld because the EMA200 baseline is not valid. Support profile: PPO bullish; RSI constructive; ADX confirms bullish trend; OBV accumulation; CMF distribution; EMA200 requires at least 200 daily closes; 46 available; price already extended upward today; opened with a bullish gap. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BEARISH; EMA200 unavailable: EMA200 requires at least 200 daily closes; 46 available. Extended support: PPO=BULLISH, RSI=98.439, ADX=38.8525 BULLISH/STRONG, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=1.9631% LOW, 52W=MID_RANGE, Session=EXTENDED_UP 14.4444%, Gap=GAP_UP 16.6667%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
PAA,2026-05-11T19:01:12.754856+00:00,22.03,FORCED_L2_REVIEW,Full L2 assessment forced by settings; L1 baseline stability not evaluated,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,MEDIUM,WAIT_FOR_1D_CONFIRMATION,"PAA: L1=FORCED_L2_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; OBV distribution; CMF accumulation; EMA200 structure supportive; price near 52-week high. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=16.4752%, slope=RISING. Extended support: PPO=BEARISH, RSI=55.2375, ADX=22.4446 BULLISH/WEAK, OBV=DISTRIBUTION, CMF=ACCUMULATION, ATRP=2.2961% LOW, 52W=NEAR_HIGH, Session=NORMAL 1.4273%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
PAGP,2026-05-11T19:01:16.221998+00:00,23.585,FORCED_L2_REVIEW,Full L2 assessment forced by settings; L1 baseline stability not evaluated,EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE,MEDIUM,WAIT_FOR_1D_CONFIRMATION,"PAGP: L1=FORCED_L2_REVIEW; L2=EARLY_RECOVERY_INSIDE_BEAR_STRUCTURE (MEDIUM); Capital_Action=WAIT_FOR_1D_CONFIRMATION. Recovery is visible below the daily timeframe, but the support profile is not strong enough for an accumulation watch. Support profile: PPO bearish; OBV distribution; CMF accumulation; EMA200 structure supportive; price near 52-week high. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=16.1432%, slope=RISING. Extended support: PPO=BEARISH, RSI=54.0064, ADX=21.8254 BULLISH/WEAK, OBV=DISTRIBUTION, CMF=ACCUMULATION, ATRP=2.1224% LOW, 52W=NEAR_HIGH, Session=NORMAL 1.7033%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,,
BZ,2026-05-13T21:04:52.284007+00:00,14.75,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BULL_STRUCTURE_SECURED,MEDIUM,HOLD_OR_GROW,"BZ: L1=QUICK_CROSSOVER_REVIEW; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_OR_GROW. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI constructive; OBV distribution; CMF distribution; EMA200 structure weak. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-14.5341%, slope=FALLING. Extended support: PPO=BULLISH, RSI=62.5993, ADX=17.6465 BULLISH/WEAK, OBV=DISTRIBUTION, CMF=DISTRIBUTION, ATRP=3.3524% MEDIUM, 52W=MID_RANGE, Session=NORMAL 3.8732%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-13T21:04:51.741192+00:00,QUICK_CROSSOVER
DJTWW,2026-05-13T21:05:20.222501+00:00,4.25,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,STATUS_QUO_NO_CROSSOVER,MEDIUM,STATUS_QUO,"DJTWW: L1=QUICK_CROSSOVER_REVIEW; L2=STATUS_QUO_NO_CROSSOVER (MEDIUM); Capital_Action=STATUS_QUO. Mixed timeframe signals are present. Support profile: PPO bearish; RSI weak; ADX confirms bearish trend; OBV distribution; CMF accumulation; EMA200 structure weak; price near 52-week low; price sharply lower today; opened with a bearish gap. MACD states: 1D=BEARISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BEAR_ZONE, distance=-71.2164%, slope=FALLING. Extended support: PPO=BEARISH, RSI=0.0378, ADX=97.1656 BEARISH/STRONG, OBV=DISTRIBUTION, CMF=ACCUMULATION, ATRP=2.6067% LOW, 52W=NEAR_LOW, Session=EXTENDED_DOWN -18.1906%, Gap=GAP_DOWN -20.1155%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-13T21:05:19.663922+00:00,QUICK_CROSSOVER
EVGOW,2026-05-13T21:05:42.042297+00:00,0.0114,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,STATUS_QUO_NO_CROSSOVER,MEDIUM,STATUS_QUO,"EVGOW: L1=QUICK_CROSSOVER_REVIEW; L2=STATUS_QUO_NO_CROSSOVER (MEDIUM); Capital_Action=STATUS_QUO. Mixed timeframe signals are present. Support profile: PPO bearish; RSI weak; OBV accumulation; CMF distribution; EMA200 structure weak; high volatility risk; opened with a bearish gap. MACD states: 1D=BULLISH, 4H=BEARISH, 1H=BEARISH; EMA200 zone=BEAR_ZONE, distance=-89.5714%, slope=FALLING. Extended support: PPO=BEARISH, RSI=38.3077, ADX=20.702 BEARISH/WEAK, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=42.0676% HIGH, 52W=MID_RANGE, Session=NORMAL 3.6364%, Gap=GAP_DOWN -9.0909%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-13T21:05:40.623825+00:00,QUICK_CROSSOVER
HQWWW,2026-05-13T21:07:04.718891+00:00,3.15,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,INSUFFICIENT_HISTORY_FOR_BASELINE,LOW,REVIEW_MANUALLY,"HQWWW: L1=QUICK_CROSSOVER_REVIEW; L2=INSUFFICIENT_HISTORY_FOR_BASELINE (LOW); Capital_Action=REVIEW_MANUALLY. EMA200 requires at least 200 daily closes; 38 available. L2 tactical classification is withheld because the EMA200 baseline is not valid. Support profile: PPO bullish; ADX confirms bullish trend; OBV accumulation; CMF distribution; EMA200 requires at least 200 daily closes; 38 available; high volatility risk. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BEARISH; EMA200 unavailable: EMA200 requires at least 200 daily closes; 38 available. Extended support: PPO=BULLISH, RSI=59.844, ADX=25.2164 BULLISH/STRONG, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=15.2515% HIGH, 52W=MID_RANGE, Session=NORMAL 0.9615%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-13T21:07:03.353003+00:00,QUICK_CROSSOVER
SLNHP,2026-05-13T21:12:12.044132+00:00,10.25,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BULL_STRUCTURE_SECURED,MEDIUM,HOLD_WITH_RISK_CONTROL,"SLNHP: L1=QUICK_CROSSOVER_REVIEW; L2=BULL_STRUCTURE_SECURED (MEDIUM); Capital_Action=HOLD_WITH_RISK_CONTROL. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; RSI constructive; ADX confirms bullish trend; OBV accumulation; CMF distribution; EMA200 structure supportive; high volatility risk; price already extended upward today. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=26.8682%, slope=RISING. Extended support: PPO=BULLISH, RSI=70.2675, ADX=27.6154 BULLISH/STRONG, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=6.9443% HIGH, 52W=MID_RANGE, Session=EXTENDED_UP 7.8947%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-13T21:12:11.521145+00:00,QUICK_CROSSOVER
STRC,2026-05-13T21:12:26.906823+00:00,99.995,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,INSUFFICIENT_HISTORY_FOR_BASELINE,LOW,REVIEW_MANUALLY,"STRC: L1=QUICK_CROSSOVER_REVIEW; L2=INSUFFICIENT_HISTORY_FOR_BASELINE (LOW); Capital_Action=REVIEW_MANUALLY. EMA200 requires at least 200 daily closes; 199 available. L2 tactical classification is withheld because the EMA200 baseline is not valid. Support profile: PPO bearish; RSI constructive; ADX confirms bullish trend; OBV accumulation; CMF distribution; EMA200 requires at least 200 daily closes; 199 available; price near 52-week high. MACD states: 1D=BEARISH, 4H=BEARISH, 1H=BEARISH; EMA200 unavailable: EMA200 requires at least 200 daily closes; 199 available. Extended support: PPO=BEARISH, RSI=75.3673, ADX=31.4798 BULLISH/STRONG, OBV=ACCUMULATION, CMF=DISTRIBUTION, ATRP=0.1424% LOW, 52W=NEAR_HIGH, Session=NORMAL 0.005%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-13T21:12:25.953378+00:00,QUICK_CROSSOVER
STRD,2026-05-13T21:12:28.034265+00:00,76.99,QUICK_CROSSOVER_REVIEW,Quick crossover mode active; symbol was loaded from the configured quick-crossover universe and sent to L2,BULL_STRUCTURE_SECURED,HIGH,HOLD_OR_GROW,"STRD: L1=QUICK_CROSSOVER_REVIEW; L2=BULL_STRUCTURE_SECURED (HIGH); Capital_Action=HOLD_OR_GROW. Bullish alignment is confirmed across the higher timeframes. Support profile: PPO bullish; OBV accumulation; EMA200 structure supportive. MACD states: 1D=BULLISH, 4H=BULLISH, 1H=BULLISH; EMA200 zone=BULL_ZONE, distance=2.659%, slope=RISING. Extended support: PPO=BULLISH, RSI=56.0272, ADX=16.1201 BULLISH/WEAK, OBV=ACCUMULATION, CMF=NEUTRAL, ATRP=1.3632% LOW, 52W=MID_RANGE, Session=NORMAL -0.013%.",EMA200|PRICE_CONTEXT|SESSION_CONTEXT|MACD|PPO|RSI|ADX_DMI|OBV|CMF|ATRP,2026-05-13T21:12:27.477474+00:00,QUICK_CROSSOVER
